,phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target
105,6609455,https://basanews.com.py/jpmsecure/hchase,http://www.phishtank.com/phish_detail.php?phish_id=6609455,2020-06-03T11:12:25+00:00,yes,2020-06-03T14:09:00+00:00,yes,Other
106,6609454,https://basanews.com.py/jpmorgan/hchase,http://www.phishtank.com/phish_detail.php?phish_id=6609454,2020-06-03T11:12:20+00:00,yes,2020-06-03T14:09:00+00:00,yes,Other
107,6609453,https://afanekurhuleni.com/Greg/Pochowski,http://www.phishtank.com/phish_detail.php?phish_id=6609453,2020-06-03T11:12:16+00:00,yes,2020-06-03T14:09:00+00:00,yes,Other
108,6609452,http://rannochplay.com/Ikaro/Bustos,http://www.phishtank.com/phish_detail.php?phish_id=6609452,2020-06-03T11:12:12+00:00,yes,2020-06-03T14:09:00+00:00,yes,Other
109,6609451,http://palmettofamilydentalcare.top/sanchi/documentssharedforoffice839220/KB,http://www.phishtank.com/phish_detail.php?phish_id=6609451,2020-06-03T11:12:07+00:00,yes,2020-06-03T14:09:00+00:00,yes,Other
110,6609450,http://lumide.eu-gb.cf.appdomain.cloud/file/foman/msndk,http://www.phishtank.com/phish_detail.php?phish_id=6609450,2020-06-03T11:12:02+00:00,yes,2020-06-03T14:07:50+00:00,yes,Other
111,6609448,http://financingmen.ru.com/DirectorARG/AIDSResourceGroup,http://www.phishtank.com/phish_detail.php?phish_id=6609448,2020-06-03T11:11:54+00:00,yes,2020-06-03T14:07:50+00:00,yes,Other
112,6609447,http://farmaciaaguiar.pt/client/client/admin/admin/admin,http://www.phishtank.com/phish_detail.php?phish_id=6609447,2020-06-03T11:11:50+00:00,yes,2020-06-03T14:07:50+00:00,yes,Other
113,6609446,http://eooot-121.ga/newon,http://www.phishtank.com/phish_detail.php?phish_id=6609446,2020-06-03T11:11:46+00:00,yes,2020-06-03T14:07:50+00:00,yes,Other
114,6609445,http://dreamhouse.in.th/sigin/customer_center/customer-IDPP00C134/myaccount,http://www.phishtank.com/phish_detail.php?phish_id=6609445,2020-06-03T11:11:38+00:00,yes,2020-06-03T14:07:50+00:00,yes,Other
115,6609441,http://52.109.124.1/odc/v2.1/hrd?lcid=1033&amp;syslcid=3081&amp;uilcid=1033&amp;app=3&amp;ver=16&amp;build=16.0.12730&amp;p=0&amp;a=1&amp;hm=7&amp;idp=live&amp;sp=0&amp;fpenabled=1,http://www.phishtank.com/phish_detail.php?phish_id=6609441,2020-06-03T11:11:19+00:00,yes,2020-06-03T14:06:41+00:00,yes,Other
116,6609420,https://click.notice-updatesweb.com/date/2.html?model=&os=Unknown&brand=&carrier=&broswer=Unknown&device=DESKTOP&td=movania-forsity.com&city=Ashburn&cep=_IDatOBB7pAbF73ncXLU82DgSJsGljgUUMlOw9CJSsiQbfx8jPglAEebYbiQlm73wkgdDJrloU0nCjttDhGI2CogikQ1dpih_WfPFuaIKNKg6TTZF0Jl55-_B6uMu6c7qkGUN59lz4euP8ny_qMzrgy6_JYC_3B7U5m5B7rF5oI5RnvVuqFBAowFhGAUYgrFkSouHC-eMsMBEjcj7_DXyPvaqLH1b6B41dsoDeFIifNqN2NZS4c8x3AbMZxfFZUz74G6LzqU0l0CPu4X9YmnfXyLi7_UDhvhH7hFNcstQ1p7n3MfoZyDwufcZ3d4O_jCZ0u8LxqCcWtRSvoxgKv8llzPZ0v-jyTP9IkHqwdWpnbRGITak0wDjDVF4rsgvocu&lptoken=153291ac185f44040072&pub=3529&amp;pid=3529-bf1f85cz&amp;sid=6833032302092616909,http://www.phishtank.com/phish_detail.php?phish_id=6609420,2020-06-03T11:10:00+00:00,yes,2020-06-03T14:05:33+00:00,yes,Other
117,6609411,http://re5mett.cars-boullet.com/?cmd=SAN3QV7E2J,http://www.phishtank.com/phish_detail.php?phish_id=6609411,2020-06-03T11:09:40+00:00,yes,2020-06-03T14:04:24+00:00,yes,Other
118,6609401,https://mymetanetchcf1a1dff.agi-r.net/my.metanet.ch.php/,http://www.phishtank.com/phish_detail.php?phish_id=6609401,2020-06-03T11:09:19+00:00,yes,2020-06-03T14:03:13+00:00,yes,Other
119,6609398,http://52.109.124.1/odc/v2.1/hrd?lcid=1033&amp;syslcid=3081&amp;uilcid=1033&amp;app=0&amp;ver=16&amp;build=16.0.12730&amp;p=0&amp;a=1&amp;hm=7&amp;sp=0&amp;fpenabled=1,http://www.phishtank.com/phish_detail.php?phish_id=6609398,2020-06-03T11:09:11+00:00,yes,2020-06-03T14:03:13+00:00,yes,Other
120,6609385,https://loughorbirmingham.com/LIK/,http://www.phishtank.com/phish_detail.php?phish_id=6609385,2020-06-03T11:08:13+00:00,yes,2020-06-03T14:02:05+00:00,yes,Other
121,6609384,http://verificationmails.com/office365/outlook/authentication.php,http://www.phishtank.com/phish_detail.php?phish_id=6609384,2020-06-03T11:08:09+00:00,yes,2020-06-03T14:02:05+00:00,yes,Other
122,6609383,http://mas-ec.com/ali/ali/ali/index.html,http://www.phishtank.com/phish_detail.php?phish_id=6609383,2020-06-03T11:08:00+00:00,yes,2020-06-03T14:02:05+00:00,yes,Other
123,6609382,http://u703323omh.ha004.t.justns.ru/bezeinter/eamazon/5b33e0e27ca832069986/,http://www.phishtank.com/phish_detail.php?phish_id=6609382,2020-06-03T11:07:56+00:00,yes,2020-06-03T14:02:05+00:00,yes,Other
124,6609381,https://hospitalyolombo.gov.co/w_hld/a1/it0/qrt_9n/1_*/0_/cmd-login=814d24273874c9f30bdd27b20289ed24/?email=Y2hhcmlzc2EuaGFycnlAZG5vdy5jb20=&loginpage=&reff=NDFkN2FkNGVkZGMyYzc4YmU1MjJjYzRjOGRhOWVhNTA=,http://www.phishtank.com/phish_detail.php?phish_id=6609381,2020-06-03T11:07:52+00:00,yes,2020-06-03T14:00:55+00:00,yes,Other
125,6609380,https://hospitalyolombo.gov.co/w_hld/a1/it0/qrt_9n/1_*/0_/?hub=Y2hhcmlzc2EuaGFycnlAZG5vdy5jb20=,http://www.phishtank.com/phish_detail.php?phish_id=6609380,2020-06-03T11:07:49+00:00,yes,2020-06-03T14:00:55+00:00,yes,Other
126,6609379,https://schwabupdate-com.uc.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6609379,2020-06-03T11:07:46+00:00,yes,2020-06-03T14:00:55+00:00,yes,Other
127,6609378,https://schwabupdate-com.uc.r.appspot.com/login.php?RelayState=/home/office365/0oa91sbvbaueYxS392p6/30781&amp;SAMLRequest=fZJRT4MwFIX/Cuk7tMAYrBkzi4vJEjVGpw%20%201XI3qtDW3rK5fy8yMfNBX5vT75x87fzio22CPThURpckjhgJQEtTKb0ryePmKizIxWKOom0Sy5edr/U9vHeAPlgigvP9tUujsWvBPYDbKwmP99clqb23yClVAr3wEJk3LyJpWopo6ECjzIhJp1%20K%20tVON%20mxmCV2SoJVj1Za%20GHOSGnMTuloZEHVUaUr%20Ihq3zYkuDJOwjCtJFvRIJBgvSqJqtIsjWd5mhV5nsZslmTxNE2mWZzmRR9B7GCte6T2JUlYwkKWhazYJDGfzPikiBjLn0nwNLpJvtz0tjTyk46SdE5zI1Ah16IF5F7yh%20XNNe%20j3DrjjTQN%20bbHh0J3TvgfIEa/ZDF6OBwOZyYHi3iSHvZ1e1WBo2h39UFu7atQVoIR%20xc8zun5hJ/nvO0716s70yh5/LLYCv/3pDiKhxNVhdshyjuNFqTaKqgIXXx3/P4ki08=&amp;SigAlg=http://www.w3.org/2001/04/xmldsig-more#rsa-sha256&amp;Signature=L5bKrMaweX/AD6Iu4SmGmlKH4ZvMdoegEUYP2IPNeYFNUc92m2cA9eTvaogejM//OJ2Hu6AqpP7Ecw9z0k7LVIfv2vXo5uGBdKsRUfjV3n8qQaG54wHvekX4yqsfEqpXSnDpJA1pXxIwssMCiyfJo71BRQ03//c9IGmzZYjD0JMG709XWONlV6wRn/txAS8Gs/A8%20J0%209XQz3kR2gxFd1h49xaWt2MwPV2onJInuEYqMlRrI6eyk35SOpND4e4CLb1TfsqvO47Vk6Kc77d51wv5W59lSTbn2iwH7dwTqedz8iFx9wkSf0I5rAzdiuTe6UMjkF6I1%20l4tK/fX2S/gOA==,http://www.phishtank.com/phish_detail.php?phish_id=6609378,2020-06-03T11:07:41+00:00,yes,2020-06-03T14:00:55+00:00,yes,Other
128,6609376,https://renovacao2020.com/,http://www.phishtank.com/phish_detail.php?phish_id=6609376,2020-06-03T11:07:34+00:00,yes,2020-06-03T14:00:55+00:00,yes,Other
129,6609375,http://sucurusalvirtualtransaccionesbancolombia.com/mua/VALIDATEPASSWORD.php?scis=Pf2FpXtj6URla8a9CPYbdRmJX8mnSLND7ZzHg4M1SgvIQ6b5I86eV6RC673PZ74l,http://www.phishtank.com/phish_detail.php?phish_id=6609375,2020-06-03T11:07:30+00:00,yes,2020-06-03T13:59:44+00:00,yes,Other
130,6609373,http://www.fpfscoop.com/scopmail/bmail/,http://www.phishtank.com/phish_detail.php?phish_id=6609373,2020-06-03T11:07:26+00:00,yes,2020-06-03T13:59:44+00:00,yes,Other
131,6609374,http://www.fpfscoop.com/scopmail/bmail/a81cc12111cb63577910428777935dea/,http://www.phishtank.com/phish_detail.php?phish_id=6609374,2020-06-03T11:07:26+00:00,yes,2020-06-03T13:59:44+00:00,yes,Other
132,6609372,https://fpfscoop.com/scopmail/bmail/47f9fa99ebdc96caf9900ecfefa51a47/,http://www.phishtank.com/phish_detail.php?phish_id=6609372,2020-06-03T11:07:22+00:00,yes,2020-06-03T13:59:44+00:00,yes,Other
133,6609371,https://arquitecturaydiseno-uev.com/mapod/5a165301f719ca0d705b0d151902cab4/view/login.php?userid=,http://www.phishtank.com/phish_detail.php?phish_id=6609371,2020-06-03T11:07:18+00:00,yes,2020-06-03T13:59:44+00:00,yes,Other
134,6609370,https://wetsuitsausage.com/wp-content/0/?email=,http://www.phishtank.com/phish_detail.php?phish_id=6609370,2020-06-03T11:07:13+00:00,yes,2020-06-03T13:59:44+00:00,yes,Other
135,6609369,http://eooot-121.ga/newon/login.php,http://www.phishtank.com/phish_detail.php?phish_id=6609369,2020-06-03T11:07:09+00:00,yes,2020-06-03T13:58:36+00:00,yes,Other
136,6609368,http://eooot-121.ga/newon/,http://www.phishtank.com/phish_detail.php?phish_id=6609368,2020-06-03T11:07:05+00:00,yes,2020-06-03T13:58:36+00:00,yes,Other
137,6609367,http://www.apps-suporteltauinforma.com/confirmacao,http://www.phishtank.com/phish_detail.php?phish_id=6609367,2020-06-03T11:07:02+00:00,yes,2020-06-03T13:58:36+00:00,yes,Other
138,6609366,http://service.chasebank.secure076chs.com/Chase%20Clean/login/dashboard.php,http://www.phishtank.com/phish_detail.php?phish_id=6609366,2020-06-03T11:06:58+00:00,yes,2020-06-03T13:58:36+00:00,yes,Other
139,6609364,https://securlty.be/s7blultdy47sz4ry,http://www.phishtank.com/phish_detail.php?phish_id=6609364,2020-06-03T11:06:49+00:00,yes,2020-06-03T13:58:36+00:00,yes,Other
140,6609362,http://www2.bradesco.atendimento.finance/,http://www.phishtank.com/phish_detail.php?phish_id=6609362,2020-06-03T11:06:46+00:00,yes,2020-06-03T13:57:29+00:00,yes,Other
141,6609363,https://www2.bradesco.atendimento.finance/,http://www.phishtank.com/phish_detail.php?phish_id=6609363,2020-06-03T11:06:46+00:00,yes,2020-06-03T13:57:29+00:00,yes,Other
142,6609361,https://edificioplatino.com/boa/urgent/login.php?cmd=login_submit&amp;id=be600a8937aebc6503f1342992fc7124be600a8937aebc6503f1342992fc7124&amp;session=be600a8937aebc6503f1342992fc7124be600a8937aebc6503f1342992fc7124,http://www.phishtank.com/phish_detail.php?phish_id=6609361,2020-06-03T11:06:42+00:00,yes,2020-06-03T13:57:29+00:00,yes,Other
143,6609360,https://edificioplatino.com/boa/urgent/login.php?cmd=login_submit&amp;id=7afcff2b0617b793cf192fb036d199207afcff2b0617b793cf192fb036d19920&amp;session=7afcff2b0617b793cf192fb036d199207afcff2b0617b793cf192fb036d19920,http://www.phishtank.com/phish_detail.php?phish_id=6609360,2020-06-03T11:06:38+00:00,yes,2020-06-03T13:57:29+00:00,yes,Other
144,6609359,http://financingmen.ru.com/DirectorARG/AIDSResourceGroup/,http://www.phishtank.com/phish_detail.php?phish_id=6609359,2020-06-03T11:06:34+00:00,yes,2020-06-03T13:57:29+00:00,yes,Other
145,6609358,http://palmettofamilydentalcare.top/sanchi/documentssharedforoffice839220/KB/,http://www.phishtank.com/phish_detail.php?phish_id=6609358,2020-06-03T11:06:29+00:00,yes,2020-06-03T13:56:23+00:00,yes,Other
146,6609355,http://www.dabberle.com/log-ch.cgi/mpp/myaccount/17b2/webscr?cmd=_update-information&amp;account_card=62762c8170f7689a0fe43936a418e5d3&amp;session=059b78ac245451d0127e159418a17be88c47b64d,http://www.phishtank.com/phish_detail.php?phish_id=6609355,2020-06-03T11:06:20+00:00,yes,2020-06-03T13:56:23+00:00,yes,Other
147,6609354,http://www.dabberle.com/log-ch.cgi/mpp/myaccount/17b2/websrc?cmd=_update-information&amp;account_address=0aa1bac0f2c88117c9c5bb826a043a51&amp;session=28a474849fd3672e7fb3a3179aa7aeed2272d44a,http://www.phishtank.com/phish_detail.php?phish_id=6609354,2020-06-03T11:06:15+00:00,yes,2020-06-03T13:56:23+00:00,yes,Other
148,6609353,http://www.dabberle.com/log-ch.cgi/mpp/myaccount/17b2/,http://www.phishtank.com/phish_detail.php?phish_id=6609353,2020-06-03T11:06:10+00:00,yes,2020-06-03T13:56:23+00:00,yes,Other
149,6609352,http://sucurusalvirtualtransaccionesbancolombia.com/mua/mua/USER.html,http://www.phishtank.com/phish_detail.php?phish_id=6609352,2020-06-03T11:06:07+00:00,yes,2020-06-03T13:56:23+00:00,yes,Other
150,6609351,http://sucurusalvirtualtransaccionesbancolombia.com/mua/,http://www.phishtank.com/phish_detail.php?phish_id=6609351,2020-06-03T11:06:06+00:00,yes,2020-06-03T13:55:15+00:00,yes,Other
151,6609350,https://stuporoustonsil.htmlpasta.com/,http://www.phishtank.com/phish_detail.php?phish_id=6609350,2020-06-03T11:06:02+00:00,yes,2020-06-03T13:55:16+00:00,yes,Other
152,6609348,https://liresta.com/mail/file,http://www.phishtank.com/phish_detail.php?phish_id=6609348,2020-06-03T11:05:58+00:00,yes,2020-06-03T13:55:16+00:00,yes,Other
153,6609349,https://liresta.com/mail/file/,http://www.phishtank.com/phish_detail.php?phish_id=6609349,2020-06-03T11:05:58+00:00,yes,2020-06-03T13:55:16+00:00,yes,Other
154,6609347,https://www.falconxworld.com/wp-content/themes/twentysixteen,http://www.phishtank.com/phish_detail.php?phish_id=6609347,2020-06-03T11:05:53+00:00,yes,2020-06-03T13:55:16+00:00,yes,Other
155,6609346,http://gov.hmrc.secure-tax-rebate.uk/,http://www.phishtank.com/phish_detail.php?phish_id=6609346,2020-06-03T11:05:49+00:00,yes,2020-06-03T13:54:06+00:00,yes,Other
156,6609344,http://govuk-taxevaluation.com/HMRC/2020,http://www.phishtank.com/phish_detail.php?phish_id=6609344,2020-06-03T11:05:45+00:00,yes,2020-06-03T13:54:07+00:00,yes,Other
157,6609345,http://govuk-taxevaluation.com/HMRC/2020/,http://www.phishtank.com/phish_detail.php?phish_id=6609345,2020-06-03T11:05:45+00:00,yes,2020-06-03T13:54:07+00:00,yes,Other
158,6609343,https://afanekurhuleni.com/Greg/Pochowski/,http://www.phishtank.com/phish_detail.php?phish_id=6609343,2020-06-03T11:05:41+00:00,yes,2020-06-03T13:54:07+00:00,yes,Other
159,6609341,http://gov.rebate064.com/,http://www.phishtank.com/phish_detail.php?phish_id=6609341,2020-06-03T11:05:33+00:00,yes,2020-06-03T13:54:07+00:00,yes,Other
160,6609340,http://lumide.eu-gb.cf.appdomain.cloud/file/foman/msndk/,http://www.phishtank.com/phish_detail.php?phish_id=6609340,2020-06-03T11:05:29+00:00,yes,2020-06-03T13:54:07+00:00,yes,Other
161,6609338,https://moaarro.com/boa.zip/Bank%20of%20america%20scam%202020/en,http://www.phishtank.com/phish_detail.php?phish_id=6609338,2020-06-03T11:05:26+00:00,yes,2020-06-03T13:52:58+00:00,yes,Other
162,6609339,https://moaarro.com/boa.zip/Bank%20of%20america%20scam%202020/en/,http://www.phishtank.com/phish_detail.php?phish_id=6609339,2020-06-03T11:05:26+00:00,yes,2020-06-03T13:52:58+00:00,yes,Other
163,6609337,http://icloud.com-itune.club/,http://www.phishtank.com/phish_detail.php?phish_id=6609337,2020-06-03T11:05:20+00:00,yes,2020-06-03T13:52:58+00:00,yes,Other
164,6609336,https://batech.com.pk/chase/home/signin.php?session=376339393237,http://www.phishtank.com/phish_detail.php?phish_id=6609336,2020-06-03T11:05:16+00:00,yes,2020-06-03T13:52:58+00:00,yes,Other
165,6609335,https://batech.com.pk/chase/home,http://www.phishtank.com/phish_detail.php?phish_id=6609335,2020-06-03T11:05:15+00:00,yes,2020-06-03T13:52:58+00:00,yes,Other
166,6609334,http://bomdamalu.com/,http://www.phishtank.com/phish_detail.php?phish_id=6609334,2020-06-03T11:05:13+00:00,yes,2020-06-03T13:51:51+00:00,yes,Other
167,6609333,https://arquitecturaydiseno-uev.com/mapod/433c314b8bd1b357675c271a750d6735/view/login.php?userid=,http://www.phishtank.com/phish_detail.php?phish_id=6609333,2020-06-03T11:05:10+00:00,yes,2020-06-03T13:51:51+00:00,yes,Other
168,6609332,https://basanews.com.py/jpmsecure/hchase/,http://www.phishtank.com/phish_detail.php?phish_id=6609332,2020-06-03T11:05:06+00:00,yes,2020-06-03T13:51:51+00:00,yes,Other
169,6609331,https://imovirtual.com.sms-mensagem.vip/msg/,http://www.phishtank.com/phish_detail.php?phish_id=6609331,2020-06-03T11:05:03+00:00,yes,2020-06-03T13:51:51+00:00,yes,Other
170,6609330,https://basanews.com.py/jpmorgan/hchase/,http://www.phishtank.com/phish_detail.php?phish_id=6609330,2020-06-03T11:05:02+00:00,yes,2020-06-03T13:50:43+00:00,yes,Other
171,6609329,https://ceiriogsaskatoon.com/Kelsey/Budd/,http://www.phishtank.com/phish_detail.php?phish_id=6609329,2020-06-03T11:04:57+00:00,yes,2020-06-03T13:50:43+00:00,yes,Other
172,6609327,https://aajkikhabare.co.in/w_hld2/a1/it0/qrt_9n/1_*/0_/?hub=cGhpbC5kYXZpc0BhZmluaXRpLmNvbQ==,http://www.phishtank.com/phish_detail.php?phish_id=6609327,2020-06-03T11:04:53+00:00,yes,2020-06-03T13:50:43+00:00,yes,Other
173,6609328,https://aajkikhabare.co.in/w_hld2/a1/it0/qrt_9n/1_*/0_/cmd-login=98c84ca2a22bef681997849fd13d8927/?email=cGhpbC5kYXZpc0BhZmluaXRpLmNvbQ==&loginpage=&reff=Y2E0NTQ5MWQ2NDJmMzE2YzMyYjUwZjI4ZTE5MzU2ZmM=,http://www.phishtank.com/phish_detail.php?phish_id=6609328,2020-06-03T11:04:53+00:00,yes,2020-06-03T13:50:43+00:00,yes,Other
174,6609326,https://referralpays.com/canada/taxb/,http://www.phishtank.com/phish_detail.php?phish_id=6609326,2020-06-03T11:04:49+00:00,yes,2020-06-03T13:50:43+00:00,yes,Other
175,6609325,https://tmastie.com/nowokay/chase1/surf4.php,http://www.phishtank.com/phish_detail.php?phish_id=6609325,2020-06-03T11:04:45+00:00,yes,2020-06-03T13:49:36+00:00,yes,Other
176,6609324,https://tmastie.com/nowokay/chase1/surf3.php,http://www.phishtank.com/phish_detail.php?phish_id=6609324,2020-06-03T11:04:41+00:00,yes,2020-06-03T13:49:36+00:00,yes,Other
177,6609323,http://tmastie.com/nowokay/chase1/surf4.php,http://www.phishtank.com/phish_detail.php?phish_id=6609323,2020-06-03T11:04:37+00:00,yes,2020-06-03T13:49:36+00:00,yes,Other
178,6609322,http://tmastie.com/nowokay/chase1/surf3.php,http://www.phishtank.com/phish_detail.php?phish_id=6609322,2020-06-03T11:04:33+00:00,yes,2020-06-03T13:49:36+00:00,yes,Other
179,6609321,http://tmastie.com/nowokay/chase1/surf2.php,http://www.phishtank.com/phish_detail.php?phish_id=6609321,2020-06-03T11:04:30+00:00,yes,2020-06-03T13:49:36+00:00,yes,Other
180,6609319,http://ostoratalmamlka.com/wp-content/plugins/ubh/xx7/cmd-login=30055bc987091413d1307854d418711f,http://www.phishtank.com/phish_detail.php?phish_id=6609319,2020-06-03T11:04:26+00:00,yes,2020-06-03T13:48:29+00:00,yes,Other
181,6609318,https://basanews.com.py/jpmsecure/hchase/page5.html,http://www.phishtank.com/phish_detail.php?phish_id=6609318,2020-06-03T11:04:21+00:00,yes,2020-06-03T13:48:29+00:00,yes,Other
182,6609317,https://basanews.com.py/jpmsecure/hchase/page2.html,http://www.phishtank.com/phish_detail.php?phish_id=6609317,2020-06-03T11:04:17+00:00,yes,2020-06-03T13:48:29+00:00,yes,Other
183,6609316,https://zap538808-1.plesk09.zap-webspace.com/,http://www.phishtank.com/phish_detail.php?phish_id=6609316,2020-06-03T11:04:13+00:00,yes,2020-06-03T13:48:29+00:00,yes,Other
184,6609315,http://zap538808-1.plesk09.zap-webspace.com/,http://www.phishtank.com/phish_detail.php?phish_id=6609315,2020-06-03T11:04:12+00:00,yes,2020-06-03T13:48:29+00:00,yes,Other
185,6609314,http://farmaciaaguiar.pt/client/client/admin/admin/admin/,http://www.phishtank.com/phish_detail.php?phish_id=6609314,2020-06-03T11:04:08+00:00,yes,2020-06-03T13:47:22+00:00,yes,Other
186,6609313,https://staging.salikomall.com/3d/3d/images/o/indexa.php,http://www.phishtank.com/phish_detail.php?phish_id=6609313,2020-06-03T11:04:04+00:00,yes,2020-06-03T13:47:22+00:00,yes,Other
187,6609312,http://www.gov.hmrc.secure-tax-rebate.uk/,http://www.phishtank.com/phish_detail.php?phish_id=6609312,2020-06-03T11:04:00+00:00,yes,2020-06-03T13:47:22+00:00,yes,Other
188,6609311,http://53.com-id9533371.thoughtoholics.net/en/signin.php?sslchannel=true&amp;sessionid=syqo4vvbdk0x7u574u2sdd0xybuzge29dtyhott1etzlo5ttzwmd9ma8y47fiaovemn2qg44a3qp9tj8pflz2wh00pgj0epe1dhrklwvomkxgd6gjsfloxmpnc8ohysica,http://www.phishtank.com/phish_detail.php?phish_id=6609311,2020-06-03T11:03:56+00:00,yes,2020-06-03T13:47:22+00:00,yes,Other
189,6609310,http://rannochplay.com/Ikaro/Bustos/,http://www.phishtank.com/phish_detail.php?phish_id=6609310,2020-06-03T11:03:50+00:00,yes,2020-06-03T13:47:22+00:00,yes,Other
190,6609309,https://byskalla.com/aramarkinvoice/onedrive-drive/,http://www.phishtank.com/phish_detail.php?phish_id=6609309,2020-06-03T11:03:46+00:00,yes,2020-06-03T13:46:15+00:00,yes,Other
191,6609308,https://sophiestable.com/online.fbk.com.faceb0ok-security.messages9323355/login.php,http://www.phishtank.com/phish_detail.php?phish_id=6609308,2020-06-03T11:03:42+00:00,yes,2020-06-03T13:46:15+00:00,yes,Other
192,6609307,https://trumptateful.com/kvxszn/,http://www.phishtank.com/phish_detail.php?phish_id=6609307,2020-06-03T11:03:37+00:00,yes,2020-06-03T13:46:15+00:00,yes,Other
193,6609306,https://trumptateful.com/kvxszn,http://www.phishtank.com/phish_detail.php?phish_id=6609306,2020-06-03T11:03:36+00:00,yes,2020-06-03T13:46:15+00:00,yes,Other
